   -0.73000E-01    0.73061E+00   -0.10255E+02    0.44864E+00   -0.22292E+01   -0.10180E+02   -0.11088E+02    0.17216E+01    0.72322E+00    0.17216E+01   -0.11013E+02   -0.18786E-04   -0.71030E-04    0.29927E-01   -0.10938E-03    0.97052E+00    0.30581E+01    0.29082E+01    0.25602E+01   -0.25532E-02   -0.18872E-03   -0.26811E-01    0.45383E-01   -0.12217E-01   -0.20292E-03    0.38026E-01    0.59990E+00    0.65590E+00    0.31704E-01   -0.46276E-01   -0.14603E+00   -0.19058E+01   -0.93236E+02   -0.13117E+00   -0.13452E+00    0.99400E-01   -0.55795E+02    0.92303E+02   -0.21146E+01   -0.32744E-01   -0.74337E+01   -0.12154E+02   -0.12065E+02    0.83679E+02    0.40503E+02   -0.90445E+02    0.83679E+02    0.40503E+02   -0.49291E+02   -0.65750E+01   -0.65750E+01    0.26811E-01   -0.11994E+01   -0.11994E+01   -0.14334E-01   -0.29613E-01    0.55120E+00   -0.18572E+00    0.13364E+01    0.33641E+00   -0.13364E+01
   -0.12240E+00    0.77563E+00   -0.88515E+01    0.49274E+00   -0.19505E+01   -0.88002E+01   -0.97537E+01    0.18544E+01    0.76983E+00    0.18544E+01   -0.97023E+01   -0.40032E-04   -0.12898E-03    0.23423E-01   -0.12799E-03    0.97685E+00    0.30514E+01    0.29848E+01    0.25635E+01   -0.69402E-02   -0.22154E-03   -0.30991E-01    0.55522E-01   -0.14898E-01   -0.20095E-03    0.33165E-01    0.61200E+00    0.65590E+00    0.27622E-01   -0.40360E-01   -0.12736E+00   -0.19089E+01   -0.93236E+02   -0.13096E+00   -0.13452E+00    0.45500E-01   -0.55977E+02    0.92303E+02   -0.18442E+01   -0.33365E-01   -0.74337E+01   -0.98702E+01   -0.98133E+01    0.97611E+02    0.47247E+02   -0.73449E+02    0.97611E+02    0.47247E+02   -0.57497E+02   -0.76820E+01   -0.76820E+01    0.30991E-01   -0.13991E+01   -0.13991E+01   -0.14334E-01   -0.29613E-01    0.55120E+00   -0.23691E+00    0.13364E+01    0.33641E+00   -0.13364E+01
   -0.68400E-01    0.67283E+00   -0.11841E+02    0.38888E+00   -0.25078E+01   -0.11796E+02   -0.12505E+02    0.15120E+01    0.66888E+00    0.15120E+01   -0.12460E+02   -0.36900E-05   -0.16537E-04    0.15923E-01   -0.41015E-04    0.98420E+00    0.30438E+01    0.28295E+01    0.25672E+01   -0.93926E-03   -0.70874E-04   -0.22316E-01    0.31638E-01   -0.84577E-02   -0.19870E-03    0.42481E-01    0.62600E+00    0.65590E+00    0.35401E-01   -0.51697E-01   -0.16314E+00   -0.19125E+01   -0.93236E+02   -0.13072E+00   -0.13452E+00    0.28290E+00   -0.56187E+02    0.92303E+02   -0.23623E+01   -0.31989E-01   -0.74337E+01   -0.17192E+02   -0.17124E+02    0.66035E+02    0.31963E+02   -0.12793E+03    0.66035E+02    0.31963E+02   -0.38898E+02   -0.52066E+01   -0.52066E+01    0.22316E-01   -0.94653E+00   -0.94653E+00   -0.14334E-01   -0.29613E-01    0.55120E+00   -0.34784E+00    0.13364E+01    0.33641E+00   -0.13364E+01
   -0.60000E-01    0.63510E+00   -0.10627E+02    0.30164E+00   -0.29967E+01   -0.10068E+02   -0.12278E+02    0.28246E+01    0.58958E+00    0.28246E+01   -0.11720E+02   -0.14086E-03   -0.53260E-03    0.27428E+00   -0.82012E-03    0.76077E+00    0.48136E+01    0.28331E+01    0.29454E+01   -0.28611E-02   -0.14150E-02   -0.12885E-01    0.15112E+00   -0.52726E-01   -0.11116E-03    0.19371E-01    0.16734E+01    0.12535E+01    0.16150E-01   -0.14755E-01   -0.10155E+00   -0.24424E+01    0.30309E+03   -0.10188E+00   -0.11498E+00    0.53850E+00   -0.12568E+03   -0.16673E+03   -0.17495E+01   -0.26159E-01   -0.86970E+01   -0.68697E+01   -0.65315E+01    0.97351E+02   -0.48198E+02   -0.11606E+03   -0.97351E+02    0.48198E+02    0.36715E+02   -0.20661E+01    0.20661E+01    0.12885E-01    0.36245E+00   -0.36245E+00   -0.37231E-02   -0.75199E-02    0.41558E+01   -0.62332E-02   -0.11284E+01   -0.21284E+01   -0.11284E+01
   -0.95500E-01    0.65810E+00   -0.92854E+01    0.33753E+00   -0.26221E+01   -0.86644E+01   -0.10801E+02    0.29894E+01    0.60056E+00    0.29894E+01   -0.10180E+02   -0.48394E-03   -0.15592E-02    0.35410E+00   -0.15472E-02    0.70308E+00    0.49430E+01    0.28221E+01    0.29116E+01   -0.77772E-02   -0.26782E-02   -0.13600E-01    0.17063E+00   -0.61927E-01   -0.12511E-03    0.17631E-01    0.17842E+01    0.12535E+01    0.14684E-01   -0.13430E-01   -0.92431E-01   -0.23910E+01    0.30309E+03   -0.10375E+00   -0.11498E+00    0.59250E+00   -0.12082E+03   -0.16673E+03   -0.15924E+01   -0.26301E-01   -0.86970E+01   -0.65833E+01   -0.61737E+01    0.76719E+02   -0.37984E+02   -0.11123E+03   -0.76719E+02    0.37984E+02    0.28934E+02   -0.16060E+01    0.16060E+01    0.13600E-01    0.28563E+00   -0.28563E+00   -0.37231E-02   -0.75199E-02    0.41558E+01   -0.49318E-02   -0.11284E+01   -0.21284E+01   -0.11284E+01
   -0.55200E-01    0.61674E+00   -0.12072E+02    0.27589E+00   -0.33713E+01   -0.11537E+02   -0.13848E+02    0.27033E+01    0.57810E+00    0.27033E+01   -0.13313E+02   -0.43983E-04   -0.19712E-03    0.23011E+00   -0.48889E-03    0.79485E+00    0.47438E+01    0.28286E+01    0.29647E+01   -0.10525E-02   -0.84480E-03   -0.12161E-01    0.13791E+00   -0.47073E-01   -0.10409E-03    0.21320E-01    0.16099E+01    0.12535E+01    0.17766E-01   -0.16240E-01   -0.11177E+00   -0.24710E+01    0.30309E+03   -0.10084E+00   -0.11498E+00    0.48070E+00   -0.12846E+03   -0.16673E+03   -0.19255E+01   -0.26007E-01   -0.86970E+01   -0.72051E+01   -0.69040E+01    0.11943E+03   -0.59132E+02   -0.12173E+03   -0.11943E+03    0.59132E+02    0.45043E+02   -0.25547E+01    0.25547E+01    0.12161E-01    0.44467E+00   -0.44467E+00   -0.37231E-02   -0.75199E-02    0.41558E+01   -0.73438E-02   -0.11284E+01   -0.21284E+01   -0.11284E+01
   -0.76900E-01    0.21313E+00   -0.16623E+02    0.10135E+01   -0.27402E+01   -0.16884E+02   -0.19700E+02    0.25883E+01    0.23250E+00    0.20291E+01   -0.19961E+02    0.21498E-04    0.96347E-04    0.45129E-01    0.23896E-03    0.10462E+01    0.12487E+01    0.36317E+01    0.34360E+01   -0.10330E-02    0.41292E-03   -0.66776E-02    0.33645E-01   -0.43090E-02   -0.85902E-05    0.28817E+01    0.23087E+01    0.21345E+01    0.24014E+01   -0.55171E+00   -0.21232E+01   -0.37256E+00   -0.73143E+03   -0.67095E+00   -0.27771E+00    0.27114E+01   -0.40912E+00    0.49746E+03   -0.11942E+02   -0.44889E-01   -0.36008E+01   -0.40809E+01   -0.41658E+01    0.68375E+02    0.58415E+00   -0.19500E+00    0.68375E+02    0.58415E+00   -0.11184E+00   -0.23892E+01   -0.23892E+01    0.66776E-02   -0.58707E-01   -0.58707E-01   -0.85861E-03   -0.10050E+00    0.36290E+00    0.23474E-01    0.62802E+00   -0.37198E+00   -0.62802E+00
   -0.10770E+01    0.22146E+01   -0.00000E+00    0.22091E+01   -0.50189E+00   -0.00000E+00   -0.00000E+00    0.93066E+01    0.21978E+01    0.93066E+01   -0.00000E+00   -0.20880E-02   -0.20880E-02    0.19305E+02   -0.17812E-02    0.37470E+03    0.23012E+03    0.17918E+02    0.18702E+02   -0.30109E-01   -0.17812E-02   -0.47189E-02   -0.96829E+02    0.89326E+03    0.22251E+02   -0.83917E+01    0.17840E+00    0.29240E+00   -0.83917E+01    0.71701E+01    0.13748E+02   -0.17275E+01   -0.30688E+03    0.33251E-01   -0.19753E+00    0.78730E+00    0.85118E+02    0.39355E+03    0.12613E+00   -0.38691E-01   -0.50624E+01    0.14448E+01    0.13446E+01    0.19881E+03    0.28999E+02    0.38647E+01    0.19881E+03    0.28999E+02   -0.24778E+02   -0.86207E+01   -0.86207E+01    0.47189E-02   -0.29270E+01   -0.29270E+01   -0.14723E-01   -0.10094E+00    0.32148E+01   -0.24862E+00    0.45181E+01    0.35181E+01   -0.45181E+01
   -0.36140E+00    0.19632E+01   -0.52851E+01    0.19613E+01   -0.75283E+00   -0.52427E+01   -0.35690E+01    0.86567E+01    0.19569E+01    0.86567E+01   -0.35266E+01   -0.10510E-03   -0.28569E-03    0.64193E+01   -0.19630E-03    0.43184E+02    0.10865E+03    0.52895E+01    0.59166E+01   -0.40748E-02   -0.33920E-03   -0.26466E-02   -0.12672E+04    0.34435E+05    0.56871E+03   -0.37079E+02    0.25000E+00    0.29240E+00   -0.30899E+02    0.31681E+02    0.60746E+02   -0.19324E+01   -0.30688E+03    0.10956E+00   -0.19753E+00    0.20900E+00    0.28896E+02    0.39355E+03    0.55731E+00   -0.35456E-01   -0.50624E+01    0.95793E+00    0.93322E+00    0.17841E+03    0.26023E+02    0.25623E+01    0.17841E+03    0.26023E+02   -0.22235E+02   -0.80980E+01   -0.80980E+01    0.26466E-02   -0.26266E+01   -0.26266E+01   -0.14723E-01   -0.10094E+00    0.32148E+01   -0.66845E+00    0.45181E+01    0.35181E+01   -0.45181E+01
   -0.11450E+00    0.98470E+00   -0.89397E+01    0.87422E+00   -0.21191E+01   -0.88388E+01   -0.93881E+01    0.36833E+01    0.97487E+00    0.36833E+01   -0.92871E+01   -0.25462E-04   -0.96271E-04    0.66143E-01   -0.14824E-03    0.93601E+00    0.51133E+01    0.27271E+01    0.23453E+01   -0.21084E-02   -0.25578E-03   -0.16062E-01    0.66134E-01   -0.29293E-01   -0.77076E-03    0.57430E-01    0.92020E+00    0.84430E+00    0.47882E-01   -0.68125E-01   -0.22693E+00   -0.19431E+01   -0.18629E+03   -0.12863E+00   -0.12755E+00    0.43650E+00   -0.59693E+02    0.17432E+03   -0.20926E+01   -0.29507E-01   -0.78402E+01   -0.18645E+02   -0.18419E+02    0.13708E+03    0.63243E+02   -0.18303E+03    0.13708E+03    0.63243E+02   -0.75021E+02   -0.75498E+01   -0.75498E+01    0.16062E-01   -0.15717E+01   -0.15717E+01   -0.11466E-01   -0.24852E-01    0.15127E+01   -0.11686E+00    0.21360E+01    0.11360E+01   -0.21360E+01
